price_date,ticker,open,high,low,close,volume,adj_open,adj_high,adj_low,adj_close,adj_volume
8/29/2013,JN2,157.8872727,159.0741727,156.5763636,157.5,2330363.636,149.161997,150.2836324,147.9237302,148.7966813,2330363.636
8/30/2013,JN2,157.1472727,158.3480364,155.7818182,156.7163636,2332827.273,148.5064354,149.6412204,147.2159824,148.0994583,2332827.273
9/3/2013,JN2,156.265,157.47864,154.856,155.935,2387320,147.7339557,148.8814824,146.4019714,147.4223314,2387320
9/4/2013,JN2,155.869,157.20084,154.513,155.553,2377870,147.4078168,148.6677157,146.1257482,147.1097136,2377870
9/5/2013,JN2,155.59,157.08285,154.419,155.459,2316880,147.1925283,148.6050877,146.0850061,147.0691566,2316880
9/6/2013,JN2,155.507,156.88785,154.041,155.184,2333010,147.1626074,148.4696424,145.7754491,146.8578517,2333010
9/9/2013,JN2,155.289,156.87905,153.957,155.268,2398470,147.005353,148.5106202,145.7446396,146.986386,2398470
9/10/2013,JN2,155.746,157.36205,154.438,155.992,2736540,147.487149,149.0177523,146.2489666,147.7209485,2736540
9/11/2013,JN2,156.667,158.28804,155.523,157.175,2592650,148.4076531,149.9432333,147.3239638,148.8888718,2592650
9/12/2013,JN2,157.851,159.40404,156.685,158.213,2627330,149.5292337,151.0003988,148.4247042,149.8721493,2627330
9/13/2013,JN2,159.052,160.40754,157.772,159.25,2637180,150.666918,151.9509951,149.4543985,150.8544796,2637180
9/16/2013,JN2,160.306,161.86633,159.158,160.74,2769090,151.8548082,153.332879,150.7673298,152.2659281,2769090
9/17/2013,JN2,160.9318182,162.3857545,159.7490909,161.3472727,2758600,152.4476338,153.8249199,151.3272589,152.841186,2758600
9/18/2013,JN2,162.0245455,163.5723,160.8509091,162.5563636,2845654.545,153.4827535,154.9489117,152.3709902,153.9865347,2845654.545
9/19/2013,JN2,163.3818182,164.7313909,161.99,163.6509091,2967518.182,154.768472,156.0468964,153.4500292,155.0233766,2967518.182
9/20/2013,JN2,164.4736364,165.7950273,162.7590909,164.8854545,4600809.091,155.8027304,157.0544588,154.1785743,156.1928379,4600809.091
9/23/2013,JN2,165.4918182,166.7723,163.7863636,165.6663636,4814645.455,156.7672346,157.9802106,155.1516901,156.9325782,4814645.455
9/24/2013,JN2,166.2290909,167.3813909,164.3145455,165.9827273,4930300,157.465639,158.5571907,155.6520267,157.2322634,4930300
9/25/2013,JN2,166.2545455,167.2141182,164.1872727,165.7254545,4780181.818,157.4897516,158.3987365,155.5314637,156.9885539,4780181.818
9/26/2013,JN2,166.07,167.0450364,163.9381818,165.4736364,4823663.636,157.3149352,158.2385685,155.2955046,156.7500113,4823663.636
9/27/2013,JN2,165.6927273,166.6486727,163.6072727,165.1554545,4913581.818,156.957552,157.8631008,154.9820407,156.4486038,4913581.818
9/30/2013,JN2,165.0872727,166.1418545,163.0263636,164.6290909,4965590.909,156.3840164,157.3830016,154.4317567,155.9499896,4965590.909
10/1/2013,JN2,164.41,165.3909091,162.3327273,163.8990909,4866700,155.7424489,156.6716454,153.7746882,155.2584745,4866700
10/2/2013,JN2,163.5463636,164.6636364,161.5927273,163.1036364,4846454.545,154.9243427,155.9827138,153.0737004,154.5049556,4846454.545
10/3/2013,JN2,162.8309091,163.7609091,160.6672727,162.0845455,4803463.636,154.2466063,155.1275775,152.197035,153.5395903,4803463.636
10/4/2013,JN2,161.6845455,162.6018182,159.6863636,161.0636364,4753445.455,153.160678,154.0295929,151.2678385,152.5725027,4753445.455
10/7/2013,JN2,160.5181818,161.37,158.7945455,159.6545455,3135981.818,152.055804,152.8627151,150.4230362,151.2376978,3135981.818
10/8/2013,JN2,159.2854545,160.2236364,157.7290909,158.5454545,2963345.455,150.888065,151.7767867,149.4137515,150.1870772,2963345.455
10/9/2013,JN2,158.1981818,159.2163636,156.8072727,157.77,2945609.091,149.8581124,150.8226165,148.5405308,149.4525039,2945609.091
10/10/2013,JN2,157.6136364,158.7209091,156.3381818,157.3790909,2947827.273,149.3043836,150.3532819,148.0961699,149.0822032,2947827.273
10/11/2013,JN2,157.2127273,158.4084364,156.0181818,157.1709091,2985418.182,148.9246101,150.0572825,147.7930401,148.8849966,2985418.182
10/14/2013,JN2,156.9881818,158.3148,155.8427273,157.1354545,2871690.909,148.7119025,149.9685825,147.6268353,148.8514111,2871690.909
10/15/2013,JN2,157.1781818,158.3966182,155.9281818,157.0827273,2893000,148.8918859,150.0460873,147.7077848,148.8014636,2893000
10/16/2013,JN2,157.1527273,158.5957091,155.9227273,157.3781818,3000636.364,148.8677733,150.2346823,147.7026178,149.081342,3000636.364
10/17/2013,JN2,157.0422727,158.5611636,155.7836364,157.3463636,3463463.636,148.7631418,150.2019581,147.5708596,149.0512013,3463463.636
10/18/2013,JN2,157.0613636,158.6102545,155.8945455,157.5136364,3648245.455,148.7812262,150.248461,147.6759217,149.2096555,3648245.455
10/21/2013,JN2,157.2059091,158.9193455,156.0909091,157.8063636,3621963.636,148.9181514,150.5412569,147.8619332,149.4869505,3621963.636
10/22/2013,JN2,157.7031818,159.3293455,156.4554545,158.2609091,3678454.545,149.3892083,150.929642,148.2072601,149.9175327,3678454.545
10/23/2013,JN2,158.0122727,159.5320727,156.7790909,158.6872727,3661963.636,149.6820042,151.1216817,148.5138347,150.3214188,3661963.636
10/24/2013,JN2,158.5477273,159.9893455,157.3245455,159.1890909,3604100,150.1892301,151.5548474,149.0305333,150.7967816,3604100
10/25/2013,JN2,158.8359091,160.3529818,157.68,159.56,3611554.545,150.4622192,151.8993132,149.3672486,151.1481367,3611554.545
10/28/2013,JN2,159.155,160.5072727,157.9281818,159.6918182,3631245.455,150.7644879,152.04547,149.6023465,151.2730055,3631245.455
10/29/2013,JN2,159.505,160.7972727,158.2472727,159.9327273,3747063.636,151.0960362,152.3201815,149.9046152,151.5012141,3747063.636
10/30/2013,JN2,159.755,161.0631818,158.5781818,160.3345455,3683990.909,151.3328565,152.5720721,150.2180791,151.8818488,3683990.909
10/31/2013,JN2,160.0740909,161.1404545,158.8836364,160.2081818,3605418.182,151.6351252,152.6452711,150.5074303,151.7621469,3605418.182
11/1/2013,JN2,160.4881818,161.4495455,159.3136455,160.5472727,3170536.364,152.0273856,152.938067,150.9147697,152.0833613,3170536.364
11/4/2013,JN2,160.8136364,161.7713636,159.7600091,160.9536364,2873163.636,152.3356824,153.2429192,151.3376015,152.4683018,2873163.636
11/5/2013,JN2,161.0863636,161.9515727,159.9900091,161.1518182,2858072.727,152.5940318,153.4136278,151.5554761,152.6560356,2858072.727
11/6/2013,JN2,161.2581818,162.2779364,160.3627364,161.54,2890281.818,152.7567918,153.7227858,151.9085535,153.0237528,2890281.818
11/7/2013,JN2,161.8054545,162.8352091,160.6400091,161.7127273,2958872.727,153.2752128,154.2506796,152.1712086,153.1873741,2958872.727
11/8/2013,JN2,161.8909091,163.1388455,160.7354636,162.0045455,3073872.727,153.3561623,154.5383085,152.2616309,153.4638078,3073872.727
11/11/2013,JN2,162.1181818,163.3670273,160.9403727,162.1636364,2943690.909,153.5714534,154.7544608,152.4557374,153.6145116,2943690.909
11/12/2013,JN2,162.2181818,163.5661182,161.1112818,162.2945455,2843518.182,153.6661815,154.9430558,152.6176363,153.7385193,2843518.182
11/13/2013,JN2,162.1918182,163.6206636,161.1285545,162.37,2815900,153.6412077,154.9947257,152.6339984,153.8099959,2815900
11/14/2013,JN2,162.2818182,163.7102091,161.2431,162.4745455,2934445.455,153.726463,155.0795504,152.7425051,153.9090299,2934445.455
11/15/2013,JN2,162.3809091,163.8983909,161.4540091,162.7963636,2923736.364,153.8203299,155.2578114,152.9422953,154.2138821,2923736.364
11/18/2013,JN2,162.7181818,164.3574818,161.7703636,163.1263636,2997972.727,154.1398219,155.6926995,153.2419719,154.5264848,2997972.727
11/19/2013,JN2,163.0318182,164.7902091,162.1376455,163.4390909,3087145.455,154.4369237,156.1026137,153.5898909,154.8227253,3087145.455
11/20/2013,JN2,163.4945455,165.21,162.5085545,163.7163636,3111118.182,154.8752564,156.5002736,153.941246,155.0853805,3111118.182
11/21/2013,JN2,163.7418182,165.4840909,162.7521909,164.0390909,3071554.545,155.1094931,156.7599147,154.1720381,155.3910938,3071554.545
11/22/2013,JN2,163.99,165.8504545,163.2903727,164.8081818,2997936.364,155.344591,157.106964,154.6818474,156.119639,2997936.364
11/25/2013,JN2,164.7272727,166.4695455,164.0740091,165.3818182,2929363.636,156.0429953,157.693417,155.4241712,156.6630337,2929363.636
11/26/2013,JN2,165.3509091,167.0095455,164.6045545,165.7636364,2989763.636,156.6337541,158.2049486,155.9267467,157.0247228,2989763.636
11/27/2013,JN2,165.8009091,167.4122727,165.0354636,166.2481818,2993918.182,157.1073467,158.6339746,156.3819226,157.5310875,2993918.182
11/29/2013,JN2,166.637,168.4255,165.94701,167.153,2790530,157.9560895,159.6513079,157.3020477,158.4452643,2790530
12/2/2013,JN2,167.307,169.0415,166.49701,167.685,2835920,158.6433823,160.287974,157.8752951,159.0017827,2835920
12/3/2013,JN2,167.742,169.3525,166.86801,167.922,2809240,159.1078193,160.6354655,158.2787408,159.2783361,2809240
12/4/2013,JN2,167.886,169.5455,167.036,168.132,2772870,159.2960464,160.8709208,158.4896931,159.5295142,2772870
12/5/2013,JN2,167.951,169.6165,167.085,168.188,2849970,159.4094692,160.9901976,158.5873214,159.6338385,2849970
12/6/2013,JN2,168.184,169.6805,167.061,168.202,2804970,159.6820879,161.102842,158.6156186,159.6988881,2804970
12/9/2013,JN2,168.307,169.7695,167.19201,168.159,2795870,159.8506358,161.2395323,158.791395,159.7100851,2795870
12/10/2013,JN2,168.244,169.9395,167.09401,168.184,2909240,159.8429491,161.4539031,158.7504451,159.7863353,2909240
12/11/2013,JN2,168.259,169.8535,167.00701,168.14,2911610,159.9096583,161.4250361,158.7197945,159.7965633,2911610
12/12/2013,JN2,168.113,169.8685,166.97201,168.151,2974270,159.7709031,161.4392918,158.6865313,159.8070175,2974270
12/13/2013,JN2,168.1563636,169.8154545,167.0291,168.1727273,2930300,159.812115,161.3888785,158.7407884,159.8276666,2930300
12/16/2013,JN2,168.2854545,169.9163636,167.1567364,168.3554545,3017690.909,159.9348001,161.4847803,158.8620912,160.0013266,3017690.909
12/17/2013,JN2,168.4118182,169.8881818,167.2503727,168.4254545,2993654.545,160.0548933,161.4579969,158.9510811,160.067853,2993654.545
12/18/2013,JN2,168.5854545,170.2663636,167.4394636,169.0427273,3104690.909,160.2199135,161.8174126,159.1307889,160.6544955,3104690.909
12/19/2013,JN2,169.2490909,170.8,168.0476455,169.5945455,3174345.455,160.850619,162.3245689,159.7087916,161.1789314,3174345.455
12/20/2013,JN2,169.9081818,171.5118182,168.8112818,170.4672727,3191636.364,161.4770045,163.0010653,160.4345348,162.0083522,3191636.364
12/23/2013,JN2,170.6627273,172.3059091,169.7867364,171.3090909,3089527.273,162.1941079,163.7557518,161.3615854,162.8083977,3089527.273
12/24/2013,JN2,171.4509091,172.9918182,170.5685455,172.0809091,2925145.455,162.9431786,164.4076248,162.1045996,163.5419168,2925145.455
12/26/2013,JN2,172.518,173.764,171.6785,173.201,2628420,163.9573184,165.1414894,163.159476,164.6064266,2628420
12/27/2013,JN2,173.498,174.513,172.5835,174.003,2508920,164.8886888,165.8533226,164.0195681,165.3686298,2508920
12/30/2013,JN2,174.289,175.2965,173.3495,174.737,2383960,165.6404379,166.5979437,164.7475577,166.0662072,2383960
12/31/2013,JN2,174.98,175.8915,174.0621,175.368,2252350,166.2971491,167.1634187,165.4247971,166.6658958,2252350
1/2/2014,JN2,176.0533333,176.7894444,175.2534444,176.1377778,1904366.667,167.3172215,168.0168054,166.5570247,167.3974757,1904366.667
1/3/2014,JN2,176.2466667,177.1283333,175.5001111,176.5133333,1799144.444,167.5009613,168.3388779,166.7914513,167.7543954,1799144.444
1/6/2014,JN2,176.7455556,177.7216667,176.0701111,176.9811111,1710222.222,167.9750943,168.9027689,167.3331668,168.1989611,1710222.222
1/7/2014,JN2,177.2844444,178.1983333,176.2945556,177.1833333,1837933.333,168.4872425,169.3557824,167.5464738,168.3911487,1837933.333
1/8/2014,JN2,177.4877778,178.4455556,176.4967778,177.4366667,1996522.222,168.680486,169.590737,167.7386614,168.6319111,1996522.222
1/9/2014,JN2,177.647,178.509,176.5081,177.433,2011820,168.8318073,169.6510332,167.7494218,168.6284264,2011820
1/10/2014,JN2,177.727,178.704,176.69,177.627,2130460,168.9078376,169.8363569,167.9222955,168.8127998,2130460
1/13/2014,JN2,177.918,178.889,176.702,177.58,2241150,169.0893598,170.0121768,167.9337001,168.768132,2241150
1/14/2014,JN2,177.894,178.927,176.747,177.667,2337930,169.0665507,170.0482912,167.9764671,168.8508149,2337930
1/15/2014,JN2,177.972,179.157,176.825,177.816,2525560,169.1406802,170.2668782,168.0505966,168.9924212,2525560
1/16/2014,JN2,178.0427273,179.1236364,176.6136364,177.5754545,2724345.455,169.2078978,170.2351701,167.8497212,168.7638121,2724345.455
1/17/2014,JN2,177.8663636,179.0236364,176.4445455,177.52,2857881.818,169.0402857,170.1401323,167.6890209,168.7111093,2857881.818
1/21/2014,JN2,177.613,178.487,175.713,176.84,3147650,168.7994945,169.6301249,166.9937762,168.0648522,3147650
1/22/2014,JN2,176.885,177.853,175.239,176.379,3121870,168.1076193,169.0275852,166.543297,167.626728,3121870
1/23/2014,JN2,176.277,177.205,174.415,175.61,3298780,167.5297894,168.4117402,165.7601855,166.8958873,3298780
1/24/2014,JN2,175.222,176.293,173.476,174.634,3499450,166.5271406,167.5449955,164.8677805,165.9683183,3499450
1/27/2014,JN2,174.19,175.182,172.119,173.264,3807760,165.5463504,166.4891255,163.5781175,164.6663004,3807760
1/28/2014,JN2,172.863,174.007,171.009,172.301,3842420,164.2851988,165.3724313,162.5231979,163.7510863,3842420
1/29/2014,JN2,171.634,172.867,169.8,171.031,3968910,163.1171842,164.2890003,161.3741909,162.5441062,3968910
1/30/2014,JN2,170.467,171.51,168.557,169.74,3897830,162.008093,162.9993373,160.192871,161.3171682,3897830
1/31/2014,JN2,168.972,170.2289,167.437,168.635,3768160,160.5872778,161.781808,159.1284476,160.2670004,3768160
2/3/2014,JN2,167.986,169.0529,165.964,166.989,3931030,159.6502051,160.6641634,157.7285407,158.7026782,3931030
2/4/2014,JN2,167.3418182,168.464,165.4081818,166.5136364,3877900,159.0379888,160.1044858,157.2003033,158.250903,3877900
2/5/2014,JN2,166.0227273,167.2876364,164.4063636,165.3518182,3702600,157.7843538,158.9864956,156.2481973,157.1467366,3702600
2/6/2014,JN2,164.9054545,166.1385455,163.2536455,164.2672727,3822700,156.7225224,157.8944249,155.1526793,156.1160084,3822700
2/7/2014,JN2,164.0290909,165.2730909,162.4581909,163.4654545,3904718.182,155.8896456,157.0719159,154.3966967,155.353978,3904718.182
2/10/2014,JN2,163.3463636,164.5285455,161.8272818,162.8618182,3919763.636,155.2407966,156.3643162,153.7970946,154.7802952,3919763.636
2/11/2014,JN2,162.8127273,164.2883636,161.5436455,162.8345455,3865827.273,154.7336403,156.1360527,153.5275328,154.7543758,3865827.273
2/12/2014,JN2,162.7645455,164.1683636,161.4200091,162.5845455,3854572.727,154.6878494,156.0220073,153.4100315,154.5167813,3854572.727
2/13/2014,JN2,162.6354545,164.0138182,161.2818273,162.5990909,3822381.818,154.5651642,155.8751307,153.2787066,154.530605,3822381.818
2/14/2014,JN2,162.4536364,163.862,161.1327364,162.4063636,3864063.636,154.3923682,155.7308461,153.1370139,154.3474412,3864063.636
2/18/2014,JN2,162.208,163.6573,161.31101,162.718,3740940,154.1589208,155.5363037,153.3064412,154.6436136,3740940
2/19/2014,JN2,162.509,164.0178,161.62401,162.868,3773250,154.4449846,155.878915,153.6039095,154.7861703,3773250
2/20/2014,JN2,162.799,164.2498,161.85919,163.276,3715150,154.7205942,156.0994027,153.8274194,155.1739245,3715150
2/21/2014,JN2,163.113,164.6147,162.26418,163.551,3594800,155.0190129,156.4461956,154.212313,155.4352785,3594800
2/24/2014,JN2,163.243,165.0657,162.64518,164.012,3431100,155.1425621,156.8748161,154.5744071,155.8734028,3431100
2/25/2014,JN2,163.752,165.5187,162.93318,164.26,3367160,155.6263045,157.3053374,154.8481159,156.1090965,3367160
2/26/2014,JN2,163.957,165.4124,162.97918,164.101,3265360,155.8735505,157.2569345,154.9434523,156.0102572,3265360
2/27/2014,JN2,163.773,165.4684,162.89018,164.289,3341360,155.7509068,157.3633865,154.9109918,156.2420274,3341360
2/28/2014,JN2,163.999,165.8104,163.13718,164.528,3458550,156.0186083,157.7422984,155.1985743,156.5226105,3458550
3/3/2014,JN2,164.088,165.8914,163.21018,164.63,3442050,156.1559187,157.8723557,155.3204988,156.6724427,3442050
3/4/2014,JN2,164.32,166.1521818,163.4819818,165.0027273,3438272.727,156.4059291,158.150109,155.6083129,157.0566783,3438272.727
3/5/2014,JN2,164.7527273,166.8167273,163.8938091,165.6618182,3533845.455,156.8664538,158.8321453,156.0488142,157.7332389,3533845.455
3/6/2014,JN2,165.5527273,167.5276364,164.7583545,166.5109091,3509645.455,157.6771678,159.5585657,156.9208065,158.5905756,3509645.455
3/7/2014,JN2,166.5063636,168.4930909,165.7072818,167.3981818,3642100,158.634265,160.5273646,157.8731744,159.484684,3642100
3/10/2014,JN2,167.3518182,169.2967545,166.4636455,168.2172727,3604336.364,159.4884377,161.3420797,158.6423472,160.313775,3604336.364
3/11/2014,JN2,168.25,169.8922091,166.9881909,168.5218182,3657918.182,160.3928263,161.958763,159.1904404,160.6527967,3657918.182
3/12/2014,JN2,168.5245455,170.2276636,167.4109182,169.0890909,3554981.818,160.7031148,162.3271892,159.6411723,161.241459,3554981.818
3/13/2014,JN2,169.1809091,170.8953,167.9381909,169.4436364,3504354.545,161.3290158,162.9638397,160.1439737,161.5795496,3504354.545
3/14/2014,JN2,169.5663636,171.0412091,168.1827364,169.4409091,3409400,161.6965809,163.102977,160.3771695,161.5769489,3409400
3/17/2014,JN2,169.7090909,171.1303,168.3427364,169.4763636,3309990.909,161.832684,163.1879331,160.5297437,161.6107579,3309990.909
3/18/2014,JN2,169.9863636,171.4657545,168.6472818,169.7809091,3202572.727,162.0970882,163.5078188,160.8201548,161.9011691,3202572.727
3/19/2014,JN2,170.1545455,171.5930273,168.7018273,169.7309091,3214718.182,162.2574645,163.6291846,160.8721688,161.8534896,3214718.182
3/20/2014,JN2,170.0709091,171.3703,168.6127273,169.4872727,3169200,162.1777098,163.4167944,160.787204,161.6211607,3169200
3/21/2014,JN2,169.7963636,171.0066636,168.1054545,168.9736364,3294254.545,161.9159063,163.0700348,160.3034744,161.1313629,3294254.545
3/24/2014,JN2,169.1736364,170.3148455,167.3772727,168.1972727,3170081.818,161.3220806,162.4103248,159.6090884,160.3910312,3170081.818
3/25/2014,JN2,168.5363636,169.6721818,166.4981818,167.2645455,3375390.909,160.7143845,161.797488,158.7707972,159.5015929,3375390.909
3/26/2014,JN2,167.6981818,168.8576364,165.7590909,166.5227273,3262481.818,159.9151037,161.0207466,158.0660084,158.7942035,3262481.818
3/27/2014,JN2,167.0318182,168.2503636,165.1190909,165.8472727,3384318.182,159.2796668,160.4416581,157.4557116,158.1500976,3384318.182
3/28/2014,JN2,166.28,167.6095455,164.6390909,165.4472727,3312418.182,158.5627415,159.8305811,156.997989,157.7686621,3312418.182
3/31/2014,JN2,165.9454545,167.3136364,164.3836364,165.3109091,3288072.727,158.2437227,159.5484055,156.7543904,157.6386272,3288072.727
4/1/2014,JN2,165.7981818,167.0854545,164.1918182,165.2272727,3299663.636,158.103285,159.3308139,156.5714747,157.5588725,3299663.636
4/2/2014,JN2,165.6736364,166.9527273,164.075,165.1527273,3342054.545,157.9845199,159.2042466,156.4600782,157.4877868,3342054.545
4/3/2014,JN2,165.5663636,166.7263636,163.9113636,164.9627273,3233254.545,157.8822258,158.9883888,156.3040364,157.306605,3233254.545
4/4/2014,JN2,165.4872727,166.4163636,163.5095455,164.4190909,3170709.091,157.8068056,158.6927763,155.9208671,156.7881994,3170709.091
4/7/2014,JN2,164.8745455,165.7981818,162.7390909,163.6563636,3159045.455,157.2225158,158.103285,155.1861703,156.0608713,3159045.455
4/8/2014,JN2,164.1081818,164.96,161.8645455,162.8236364,3533309.091,156.49172,157.3040043,154.3522136,155.2667919,3533309.091
4/9/2014,JN2,163.2463636,164.1945455,161.2845455,162.3609091,3494445.455,155.6698999,156.5740754,153.7991321,154.8255404,3494445.455
4/10/2014,JN2,162.6709091,163.6381818,160.7472727,161.8381818,3695927.273,155.1211529,156.0435333,153.2867948,154.3270735,3695927.273
4/11/2014,JN2,162.0027273,162.8363636,159.9181818,160.9681818,3929609.091,154.4839822,155.2789285,152.496183,153.4974513,3929609.091
4/14/2014,JN2,161.3290909,162.0125,159.2027273,160.2809091,3968081.818,153.8416101,154.4933014,151.8139336,152.8420757,3968081.818
4/15/2014,JN2,160.5818182,161.2743182,158.3736455,159.4690909,4072200,153.1290192,153.7893795,151.0233305,152.067935,4072200
4/16/2014,JN2,159.8163636,160.4561364,157.5463727,158.6781818,4060263.636,152.3990904,153.0091705,150.2344525,151.313733,4060263.636
4/17/2014,JN2,159.3736364,159.9015909,156.7850091,157.7845455,4252772.727,151.9769106,152.4803621,149.5084247,150.4615714,4252772.727
4/21/2014,JN2,157.629,158.24775,155.30151,156.41,4573240,150.313245,150.903278,148.0937766,149.1508202,4573240
4/22/2014,JN2,157.098,158.00875,155.18501,156.6,4562890,149.8068893,150.6753703,147.9826835,149.3320021,4562890
4/23/2014,JN2,157.254,158.22675,155.56501,156.989,4082960,149.9556492,150.8832527,148.3450473,149.7029481,4082960
4/24/2014,JN2,157.647,158.53775,155.98201,157.258,3975380,150.3304096,151.1798188,148.7426938,149.9594635,3975380
4/25/2014,JN2,157.854,158.72675,156.19201,157.484,3824930,150.5278024,151.360047,148.9429474,150.1749746,3824930
4/28/2014,JN2,158.269,159.16074,156.42701,157.866,3568640,150.9235418,151.773895,149.1670408,150.5392455,3568640
4/29/2014,JN2,158.492,159.48599,156.74901,158.216,3479320,151.1361921,152.0840498,149.4740964,150.8730016,3479320
4/30/2014,JN2,158.83,159.91999,157.258,158.706,3389930,151.4585051,152.4979073,149.9594635,151.3402601,3389930
5/1/2014,JN2,159.176,160.29099,157.716,159.021,3278460,151.7884468,152.8516887,150.3962072,151.6406405,3278460
5/2/2014,JN2,159.119,160.33099,157.838,159.165,3082090,151.7340922,152.8898323,150.512545,151.7779573,3082090
5/5/2014,JN2,158.8809091,160.0190818,157.5363636,158.9090909,3076054.545,151.5070514,152.5924002,150.224908,151.5339253,3076054.545
5/6/2014,JN2,158.7309091,159.7990818,157.35,158.6127273,2941636.364,151.3640131,152.3826106,150.0471937,151.2513162,2941636.364
5/7/2014,JN2,158.5281818,159.3899909,157.0263636,158.1636364,2824690.909,151.1706946,151.9925061,149.7385777,150.8230682,2824690.909
5/8/2014,JN2,158.1190909,159.1427182,156.6554545,157.8863636,2886418.182,150.7805902,151.7567096,149.3848829,150.558664,2886418.182
5/9/2014,JN2,157.8036364,158.7599909,156.2090909,157.5545455,2859400,150.4797762,151.3917452,148.9592356,150.2422459,2859400
5/12/2014,JN2,157.57,158.6854455,156.2090909,157.6736364,2764309.091,150.2569832,151.3206595,148.9592356,150.3558097,2764309.091
5/13/2014,JN2,157.6572727,158.8735455,156.6754545,158.0136364,2582827.273,150.3402055,151.5000295,149.4039547,150.6800299,2582827.273
5/14/2014,JN2,157.9454545,159.1017273,156.9154545,158.1236364,2579936.364,150.6150125,151.7176212,149.632816,150.7849246,2579936.364
5/15/2014,JN2,157.9736364,158.9744545,156.7090909,157.8345455,2582081.818,150.6418863,151.5962553,149.43603,150.5092508,2582081.818
5/16/2014,JN2,157.5927273,158.6080909,156.2675455,157.4763636,2651727.273,150.2786557,151.2468951,149.0149772,150.1676926,2651727.273
5/19/2014,JN2,157.21,158.2580909,156.0348182,157.3663636,2565954.545,149.9136913,150.913139,148.7930511,150.0627979,2565954.545
5/20/2014,JN2,157.2990909,158.3499091,156.1339091,157.3663636,2476790.909,149.9986474,151.0006958,148.8875431,150.0627979,2476790.909
5/21/2014,JN2,157.4181818,158.7044545,156.4020909,157.8036364,2581627.273,150.1122111,151.3387863,149.1432782,150.4797762,2581627.273
5/22/2014,JN2,157.74,159.0671818,156.8511818,158.1972727,2434736.364,150.4190933,151.684679,149.5715263,150.8551435,2434736.364
5/23/2014,JN2,158.1172727,159.2726364,157.2429818,158.4481818,2297518.182,150.7788564,151.8805981,149.9451424,151.0944075,2297518.182
5/27/2014,JN2,158.493,159.7579,157.66628,158.795,2362840,151.1371457,152.3433401,150.3487948,151.4251295,2362840
5/28/2014,JN2,158.628,159.829,157.73128,158.886,2358210,151.3182364,152.4637243,150.4627666,151.5643534,2358210
5/29/2014,JN2,158.722,159.94,157.76538,159.015,2323260,151.4603049,152.6222836,150.5472209,151.7396673,2323260
5/30/2014,JN2,158.895,160.108,158.08938,159.332,2266960,151.6774726,152.8347549,150.9079705,152.0939534,2266960
6/2/2014,JN2,159.312,160.431,158.39608,159.692,2194940,152.1271077,153.1948894,151.2518163,152.4893153,2194940
6/3/2014,JN2,159.672,160.825,158.72308,160.105,2274000,152.522411,153.6232915,151.6154658,152.9357933,2274000
6/4/2014,JN2,160.068,161.307,159.24808,160.709,2280350,152.9525609,154.1358698,152.1684399,153.5645987,2280350
6/5/2014,JN2,160.624,161.675,159.69108,161.032,2043680,153.5357015,154.5399667,152.6434475,153.9255076,2043680
6/6/2014,JN2,161.019,162.271,160.11608,161.666,2226980,153.9653728,155.1624026,153.1017265,154.5841571,2226980
6/9/2014,JN2,161.632,162.909,160.7291,162.25,2343710,154.6039482,155.8250845,153.7401908,155.1950654,2343710
6/10/2014,JN2,162.0163636,163.3045455,161.161,162.6236364,2283781.818,154.9764896,156.2083934,154.158201,155.5573617,2283781.818
6/11/2014,JN2,162.3772727,163.5527273,161.5346364,162.9563636,2170627.273,155.3694815,156.4942064,154.5632111,155.9235803,2170627.273
6/12/2014,JN2,162.8181818,164.0109091,162.011,163.39,2211963.636,155.791362,156.9326142,155.0190161,156.338502,2211963.636
6/13/2014,JN2,163.2754545,164.4718182,162.5381818,163.8581818,2210318.182,156.2289,157.3736316,155.5234461,156.7864783,2210318.182
6/16/2014,JN2,163.7390909,165.0072727,163.0190909,164.4072727,2169418.182,156.672527,157.8859773,155.9836004,157.3118718,2169418.182
6/17/2014,JN2,164.2718182,165.7845455,163.7045455,165.1518182,2198927.273,157.1822631,158.6297049,156.6394725,158.0242846,2198927.273
6/18/2014,JN2,165.0027273,166.5272727,164.4327273,165.8845455,2241163.636,157.881628,159.340378,157.3362278,158.7253892,2241163.636
6/19/2014,JN2,165.7809091,167.2027273,165.1663636,166.5518182,2260118.182,158.6262255,159.9866816,158.0382023,159.3638641,2260118.182
6/20/2014,JN2,166.4718182,167.8981818,165.8809182,167.2118182,2517263.636,159.2873167,160.6521221,158.7219185,159.9953802,2517263.636
6/23/2014,JN2,167.1336364,168.2945455,166.4545545,167.58,2359118.182,159.9205725,161.0313797,159.2707981,160.3476722,2359118.182
6/24/2014,JN2,167.4527273,168.63,166.6645545,167.7827273,2289163.636,160.2258923,161.3523569,159.4717351,160.5416503,2289163.636
6/25/2014,JN2,167.6309091,168.79,166.8391,167.9663636,2281590.909,160.3963842,161.5054517,159.6387476,160.7173614,2281590.909
6/26/2014,JN2,167.8045455,168.9672727,166.9918273,168.2009091,2293145.455,160.5625269,161.6750738,159.7848835,160.9417844,2293145.455
6/27/2014,JN2,167.94,169.0581818,167.1145545,168.2754545,2365990.909,160.6921355,161.7620595,159.9023142,161.0131127,2365990.909
6/30/2014,JN2,168.0036364,169.1345455,167.2009182,168.4163636,2377272.727,160.7530255,161.8351274,159.9849506,161.1479405,2377272.727
